代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
300154,瑞凌股份,5.21,0.97%,0.05,3.65万,1888.77万,5.81%,5.33,5.03,5.11,5.16,0.99,1.14%,29.27,1.45
603109,神驰机电,23.08,0.96%,0.22,7348,1689.10万,3.72%,23.26,22.41,22.85,22.86,0.66,1.57%,26.28,2.58
000708,中信特钢,26.31,0.96%,0.25,7.18万,1.84亿,5.91%,26.34,24.80,25.45,26.06,1.07,0.57%,22.91,4.98
000676,智度股份,6.32,0.96%,0.06,76.20万,4.95亿,7.03%,6.69,6.25,6.49,6.26,0.75,7.45%,-55.19,1.27
600936,广西广电,3.17,0.96%,0.03,3.35万,1054.59万,3.18%,3.20,3.10,3.15,3.14,1.04,0.20%,-29.90,1.46
300506,名家汇,5.30,0.95%,0.05,14.07万,7350.02万,5.71%,5.35,5.05,5.18,5.25,0.43,3.05%,-39.18,1.83
002238,天威视讯,6.36,0.95%,0.06,2.17万,1390.02万,4.92%,6.54,6.23,6.27,6.30,0.42,0.27%,29.84,2.36
600229,城市传媒,6.38,0.95%,0.06,2.03万,1291.10万,3.64%,6.46,6.23,6.36,6.32,0.83,0.29%,14.69,1.56
300696,爱乐达,67.20,0.95%,0.63,6.12万,4.08亿,9.49%,69.88,63.56,66.43,66.57,1.07,3.46%,101.73,13.10
600137,浪莎股份,12.82,0.94%,0.12,6197,789.91万,6.38%,13.11,12.30,12.73,12.70,1.24,0.64%,65.13,2.45
603099,长白山,7.48,0.94%,0.07,5336,395.57万,3.10%,7.53,7.30,7.41,7.41,0.53,0.20%,-37.68,1.93
601857,中国石油,4.29,0.94%,0.04,152.42万,6.53亿,1.41%,4.30,4.24,4.25,4.25,1.55,0.09%,58.51,0.65
300222,科大智能,9.68,0.94%,0.09,19.18万,1.84亿,5.74%,9.80,9.25,9.61,9.59,1.01,3.54%,127.97,3.70
688068,热景生物,41.98,0.94%,0.39,6581,2760.37万,3.05%,42.58,41.31,41.31,41.59,0.54,1.53%,385.98,4.14
603040,新坐标,26.94,0.94%,0.25,1.32万,3485.21万,6.07%,27.03,25.41,26.10,26.69,0.99,1.28%,19.61,3.22
300191,潜能恒信,17.26,0.94%,0.16,3.25万,5570.93万,5.96%,17.55,16.53,16.99,17.10,0.91,1.57%,838.05,4.60
600649,城投控股,5.40,0.93%,0.05,5.75万,3092.24万,2.99%,5.46,5.30,5.34,5.35,0.84,0.23%,35.14,0.71
600535,天士力,15.18,0.93%,0.14,8.69万,1.32亿,2.73%,15.33,14.92,15.00,15.04,0.78,0.57%,15.66,1.96
603053,成都燃气,11.93,0.93%,0.11,2.75万,3237.38万,2.96%,11.95,11.60,11.80,11.82,0.69,0.49%,21.41,2.95
002629,ST仁智,2.17,0.93%,0.02,1.36万,296.53万,2.79%,2.21,2.15,2.16,2.15,0.85,0.40%,-29.60,30.33
002953,日丰股份,19.56,0.93%,0.18,7194,1402.07万,3.46%,19.67,19.00,19.41,19.38,0.53,1.37%,31.44,3.31
601390,中国中铁,5.45,0.93%,0.05,81.46万,4.46亿,2.96%,5.55,5.39,5.40,5.40,0.89,0.40%,5.50,0.66
300577,开润股份,25.10,0.92%,0.23,1.13万,2813.48万,3.54%,25.25,24.37,25.17,24.87,1.01,1.09%,121.26,4.04
300624,万兴科技,55.71,0.92%,0.51,3.25万,1.81亿,6.96%,57.30,53.46,54.10,55.20,0.93,4.05%,40.97,8.58
600883,博闻科技,7.67,0.92%,0.07,1.09万,840.57万,2.76%,7.78,7.57,7.67,7.60,0.70,0.46%,100.46,2.66
603389,*ST亚振,3.29,0.92%,0.03,1.23万,399.97万,3.68%,3.31,3.19,3.25,3.26,0.89,0.47%,-21.90,1.38
002795,永和智控,8.78,0.92%,0.08,1.98万,1734.96万,3.45%,8.91,8.61,8.63,8.70,0.61,1.12%,36.69,2.73
600085,同仁堂,25.31,0.92%,0.23,14.03万,3.54亿,2.55%,25.49,24.85,25.18,25.08,0.61,1.02%,36.41,3.63
300420,五洋停车,5.52,0.91%,0.05,13.85万,7575.50万,6.76%,5.62,5.25,5.45,5.47,0.94,2.08%,26.25,1.85
600986,科达股份,4.42,0.91%,0.04,42.07万,1.84亿,7.99%,4.53,4.18,4.29,4.38,1.74,3.20%,42.96,1.60
000823,超声电子,11.05,0.91%,0.10,6.82万,7558.01万,3.11%,11.23,10.89,10.98,10.95,0.76,1.27%,21.16,1.61
002575,*ST群兴,3.32,0.91%,0.03,1.53万,505.29万,2.74%,3.35,3.26,3.29,3.29,0.59,0.26%,-105.55,2.94
300705,九典制药,24.37,0.91%,0.22,5.29万,1.26亿,4.55%,24.50,23.40,24.16,24.15,1.42,4.00%,77.73,7.07
300916,朗特智能,103.02,0.91%,0.93,1.20万,1.20亿,5.97%,103.86,97.77,100.98,102.09,0.84,11.23%,54.26,5.44
600623,华谊集团,5.54,0.91%,0.05,6.90万,3804.44万,3.46%,5.59,5.40,5.52,5.49,0.76,0.37%,176.94,0.64
603059,倍加洁,21.08,0.91%,0.19,6687,1395.52万,4.40%,21.25,20.33,20.97,20.89,0.65,2.67%,21.98,2.06
600734,*ST实达,1.11,0.91%,0.01,14.08万,1498.97万,5.45%,1.11,1.05,1.05,1.10,1.91,2.63%,-1.44,-0.86
300525,博思软件,27.79,0.91%,0.25,2.70万,7532.23万,3.85%,28.37,27.31,27.55,27.54,0.60,1.26%,1515.67,6.45
002079,苏州固锝,10.01,0.91%,0.09,12.15万,1.21亿,3.23%,10.12,9.80,9.92,9.92,0.56,1.67%,77.53,3.55
600689,上海三毛,6.68,0.91%,0.06,1.84万,1232.00万,5.14%,6.84,6.50,6.63,6.62,1.18,1.21%,-109.58,2.96
603729,龙韵股份,12.26,0.91%,0.11,2.35万,2841.66万,6.34%,12.39,11.62,12.15,12.15,1.25,2.52%,145.27,1.41
300330,华虹计通,8.94,0.90%,0.08,3.79万,3406.31万,6.21%,9.24,8.69,9.00,8.86,1.26,2.26%,724.63,4.09
002574,明牌珠宝,4.47,0.90%,0.04,3.38万,1495.43万,3.84%,4.50,4.33,4.42,4.43,0.95,0.64%,60.02,0.73
002083,孚日股份,4.47,0.90%,0.04,7.84万,3483.95万,3.39%,4.51,4.36,4.42,4.43,0.65,0.90%,13.74,1.08
688025,杰普特,42.51,0.90%,0.38,5442,2309.29万,5.60%,43.36,41.00,42.12,42.13,0.47,1.13%,70.49,2.47
600576,祥源文化,3.36,0.90%,0.03,2.05万,684.19万,5.11%,3.39,3.22,3.33,3.33,0.81,0.33%,413.75,2.07
000070,特发信息,8.96,0.90%,0.08,8.70万,7843.64万,2.82%,9.13,8.88,8.88,8.88,0.68,1.09%,-345.72,2.58
002153,石基信息,30.25,0.90%,0.27,5.05万,1.52亿,4.04%,30.64,29.43,29.86,29.98,1.01,0.80%,276.01,3.73
600528,中铁工业,8.98,0.90%,0.08,6.92万,6188.98万,2.13%,9.01,8.82,8.89,8.90,0.56,0.31%,10.66,1.10
300289,利德曼,5.62,0.90%,0.05,10.22万,5721.44万,5.75%,5.72,5.40,5.54,5.57,1.55,2.45%,355.09,1.80
600639,浦东金桥,12.38,0.90%,0.11,2.13万,2629.11万,2.12%,12.42,12.16,12.25,12.27,0.66,0.25%,15.18,1.35
300684,中石科技,22.52,0.90%,0.20,3.33万,7498.14万,4.97%,22.99,21.88,22.40,22.32,0.76,2.34%,35.03,3.88
603963,大理药业,7.90,0.89%,0.07,1.01万,791.21万,4.60%,7.97,7.61,7.78,7.83,1.24,0.46%,269.22,3.67
300291,华录百纳,4.52,0.89%,0.04,10.03万,4531.55万,6.03%,4.63,4.36,4.45,4.48,1.25,1.32%,88.77,1.18
000004,国华网安,19.22,0.89%,0.17,3.84万,7303.46万,7.56%,19.49,18.05,19.05,19.05,1.32,4.58%,41.42,2.19
600265,ST景谷,18.21,0.89%,0.16,2275,410.52万,3.77%,18.38,17.70,17.85,18.05,1.12,0.18%,-120.42,96.60
300510,金冠股份,4.57,0.88%,0.04,9.74万,4393.00万,7.51%,4.66,4.32,4.52,4.53,1.04,1.23%,-42.26,1.32
002819,东方中科,30.87,0.88%,0.27,1.30万,3937.21万,6.63%,31.10,29.07,30.18,30.60,0.94,0.94%,101.35,9.40
000523,广州浪奇,3.43,0.88%,0.03,12.11万,4080.12万,7.65%,3.46,3.20,3.35,3.40,0.55,1.93%,-1.38,2.96
002745,木林森,14.96,0.88%,0.13,15.97万,2.39亿,3.44%,15.23,14.72,14.85,14.83,0.80,1.70%,24.16,1.73
600383,金地集团,12.66,0.88%,0.11,32.70万,4.14亿,2.71%,12.82,12.48,12.51,12.55,0.74,0.72%,8.59,1.09
002368,太极股份,28.79,0.88%,0.25,10.06万,2.92亿,2.84%,29.36,28.55,28.90,28.54,0.80,1.75%,160.28,5.43
603180,金牌厨柜,46.10,0.88%,0.40,9628,4417.91万,4.44%,46.69,44.66,45.51,45.70,0.76,0.95%,24.02,3.50
002590,万安科技,6.93,0.87%,0.06,3.23万,2232.67万,3.35%,7.03,6.80,6.98,6.87,0.50,0.75%,140.76,1.78
000430,张家界,4.62,0.87%,0.04,1.97万,897.75万,2.18%,4.62,4.52,4.58,4.58,0.74,0.59%,-23.45,1.21
002648,卫星石化,30.10,0.87%,0.26,13.10万,3.91亿,5.03%,30.70,29.20,30.51,29.84,1.05,1.23%,30.67,2.86
002557,洽洽食品,62.58,0.87%,0.54,10.54万,6.67亿,4.14%,64.56,61.99,62.60,62.04,1.10,2.08%,44.91,8.28
300359,全通教育,5.81,0.87%,0.05,8.42万,4904.35万,7.29%,5.95,5.53,5.74,5.76,0.85,1.58%,96.65,5.68
300594,朗进科技,22.10,0.87%,0.19,1.09万,2390.87万,5.80%,22.48,21.21,21.86,21.91,0.81,1.60%,23.45,2.25
600377,宁沪高速,9.31,0.87%,0.08,4.32万,4001.60万,1.41%,9.32,9.19,9.22,9.23,0.89,0.11%,18.56,1.70
600026,中远海能,6.99,0.87%,0.06,47.99万,3.34亿,4.62%,7.12,6.80,6.82,6.93,1.17,1.75%,7.51,0.92
300699,光威复材,105.00,0.86%,0.90,9.99万,10.19亿,6.40%,105.34,98.68,102.50,104.10,1.09,1.93%,77.84,15.49
600048,保利地产,15.19,0.86%,0.13,77.41万,11.72亿,2.26%,15.26,14.92,14.98,15.06,0.73,0.65%,10.33,1.25
002915,中欣氟材,15.23,0.86%,0.13,1.20万,1825.02万,4.17%,15.44,14.81,15.10,15.10,0.64,1.33%,32.06,3.20
603365,水星家纺,12.90,0.86%,0.11,6718,863.10万,2.89%,12.98,12.61,12.76,12.79,0.69,0.25%,14.90,1.52
300454,深信服,263.76,0.86%,2.24,1.44万,3.79亿,3.43%,267.98,259.02,260.00,261.52,0.59,0.67%,1182.15,20.28
002871,伟隆股份,16.49,0.86%,0.14,2.62万,4248.80万,4.04%,16.54,15.88,16.31,16.35,1.23,4.65%,31.25,2.97
300355,蒙草生态,3.54,0.85%,0.03,29.54万,1.05亿,5.41%,3.63,3.44,3.49,3.51,1.24,2.26%,35.69,1.43
002769,普路通,5.90,0.85%,0.05,4.65万,2740.36万,7.18%,6.09,5.67,5.85,5.85,1.15,1.78%,40.25,1.55
000982,*ST 中绒,1.18,0.85%,0.01,44.08万,5133.74万,7.69%,1.21,1.12,1.19,1.17,1.69,1.03%,233.27,4.51
002529,*ST海源,7.09,0.85%,0.06,3.30万,2299.75万,3.56%,7.12,6.87,6.88,7.03,0.40,1.27%,536.36,2.23
300435,中泰股份,13.03,0.85%,0.11,5.60万,7297.25万,5.65%,13.36,12.63,12.93,12.92,0.61,1.94%,25.29,2.20
002008,大族激光,47.40,0.85%,0.40,33.52万,15.83亿,4.36%,48.45,46.40,47.60,47.00,0.81,3.37%,37.18,5.51
300320,海达股份,5.93,0.85%,0.05,16.96万,9935.69万,4.42%,5.98,5.72,5.86,5.88,0.57,3.66%,16.74,1.96
600787,中储股份,4.76,0.85%,0.04,13.74万,6516.62万,4.45%,4.83,4.62,4.72,4.72,0.70,0.62%,28.92,0.91
000413,东旭光电,2.38,0.85%,0.02,58.84万,1.37亿,5.51%,2.38,2.25,2.33,2.36,0.94,1.21%,-8.42,0.46
003004,声迅股份,29.80,0.85%,0.25,1.14万,3373.24万,3.21%,30.13,29.18,29.41,29.55,0.56,5.55%,85.04,3.71
300001,特锐德,35.82,0.84%,0.30,48.30万,17.00亿,8.73%,36.80,33.70,35.55,35.52,1.22,5.11%,224.88,8.03
002649,博彦科技,8.37,0.84%,0.07,9.61万,8052.03万,4.82%,8.52,8.12,8.30,8.30,0.88,2.08%,14.93,1.57
002322,理工环科,10.77,0.84%,0.09,3.14万,3347.71万,4.12%,10.85,10.41,10.72,10.68,0.68,0.91%,15.76,1.40
603356,华菱精工,10.79,0.84%,0.09,1.71万,1807.11万,5.05%,10.83,10.29,10.69,10.70,1.19,1.89%,15.30,1.86
600707,彩虹股份,6.00,0.84%,0.05,60.07万,3.66亿,6.55%,6.25,5.86,5.86,5.95,0.46,2.43%,-9.65,1.14
300103,达刚控股,10.80,0.84%,0.09,1.43万,1551.20万,4.20%,11.05,10.60,10.68,10.71,0.47,0.59%,45.65,3.32
300069,金利华电,15.60,0.84%,0.13,9814,1527.83万,3.62%,15.71,15.15,15.47,15.47,1.53,1.06%,-124.86,5.19
002895,川恒股份,10.80,0.84%,0.09,1.77万,1886.38万,4.58%,10.85,10.36,10.70,10.71,0.94,0.44%,27.74,1.81
002351,漫步者,13.23,0.84%,0.11,7.42万,9775.51万,3.13%,13.31,12.90,13.12,13.12,0.72,1.62%,47.79,6.00
000701,厦门信达,4.82,0.84%,0.04,3.97万,1899.86万,5.23%,4.89,4.64,4.78,4.78,1.06,0.98%,16.41,11.51
300864,南大环境,86.84,0.84%,0.72,3765,3265.92万,4.44%,88.30,84.48,86.00,86.12,0.69,3.31%,33.78,4.05
600854,春兰股份,3.62,0.84%,0.03,2.98万,1062.35万,5.01%,3.63,3.45,3.57,3.59,0.70,0.57%,26.06,0.91
603232,格尔软件,24.20,0.83%,0.20,3.14万,7659.59万,3.58%,24.88,24.02,24.29,24.00,0.83,1.83%,-103.88,3.76
002119,康强电子,9.68,0.83%,0.08,5.18万,4936.57万,6.35%,9.79,9.18,9.57,9.60,1.03,1.41%,38.04,3.80
603138,海量数据,13.34,0.83%,0.11,2.21万,2949.94万,5.90%,13.74,12.96,13.22,13.23,0.94,0.87%,126.62,6.73
601155,新城控股,34.12,0.83%,0.28,6.24万,2.14亿,2.84%,34.56,33.60,33.60,33.84,0.56,0.28%,12.19,1.93
688215,瑞晟智能,42.80,0.82%,0.35,1840,786.03万,4.38%,43.49,41.63,42.45,42.45,0.80,2.03%,66.27,3.95
600159,大龙地产,2.45,0.82%,0.02,3.40万,826.90万,2.47%,2.46,2.40,2.42,2.43,0.66,0.41%,37.79,0.87
000801,四川九洲,6.13,0.82%,0.05,10.30万,6349.33万,2.80%,6.25,6.08,6.10,6.08,0.74,1.01%,110.60,2.39
603012,创力集团,6.15,0.82%,0.05,7.43万,4501.65万,5.25%,6.20,5.88,6.10,6.10,1.24,1.17%,11.41,1.39
603515,欧普照明,33.23,0.82%,0.27,2.91万,9609.18万,3.61%,33.75,32.56,32.97,32.96,0.93,0.39%,36.95,5.05
688557,兰剑智能,38.16,0.82%,0.31,7040,2656.53万,4.10%,38.38,36.83,37.79,37.85,0.75,4.26%,29.33,3.22
300050,世纪鼎利,4.93,0.82%,0.04,10.09万,5021.91万,7.16%,5.15,4.80,4.88,4.89,1.00,2.03%,107.95,1.15
603187,海容冷链,64.10,0.82%,0.52,3.30万,2.14亿,6.94%,67.21,62.80,64.11,63.58,0.98,2.79%,35.31,6.25
002599,盛通股份,3.70,0.82%,0.03,3.64万,1343.25万,4.63%,3.78,3.61,3.67,3.67,0.97,1.00%,64.29,1.15
300411,金盾股份,8.65,0.82%,0.07,6.68万,5818.12万,6.29%,8.93,8.39,8.57,8.58,0.98,3.92%,133.63,2.55
300360,炬华科技,8.65,0.82%,0.07,3.36万,2906.84万,4.43%,8.82,8.44,8.65,8.58,0.78,0.77%,14.65,1.88
000628,高新发展,8.65,0.82%,0.07,1.70万,1459.10万,2.21%,8.69,8.50,8.63,8.58,0.42,0.90%,23.35,2.23
002962,五方光电,16.11,0.81%,0.13,1.61万,2582.48万,5.13%,16.37,15.55,15.75,15.98,1.10,1.55%,27.28,2.28
601668,中国建筑,4.96,0.81%,0.04,270.63万,13.39亿,1.83%,4.98,4.89,4.93,4.92,0.87,0.66%,5.01,0.74
300768,迪普科技,35.98,0.81%,0.29,1.50万,5455.02万,6.22%,37.30,35.08,35.50,35.69,0.94,1.08%,69.60,7.98
300319,麦捷科技,8.71,0.81%,0.07,8.11万,7141.85万,5.90%,8.99,8.48,8.57,8.64,0.88,1.23%,64.06,2.84
002959,小熊电器,108.37,0.81%,0.87,2.09万,2.27亿,5.18%,110.99,105.42,105.50,107.50,0.85,2.74%,39.39,9.06
603900,莱绅通灵,6.23,0.81%,0.05,5.16万,3212.80万,5.34%,6.40,6.07,6.20,6.18,0.85,1.52%,17.11,0.92
002037,保利联合,6.25,0.81%,0.05,2.38万,1474.10万,4.68%,6.33,6.04,6.20,6.20,0.73,0.73%,34.39,0.89
000883,湖北能源,3.75,0.81%,0.03,20.10万,7523.39万,2.15%,3.77,3.69,3.74,3.72,0.94,0.31%,7.36,0.84
300627,华测导航,22.53,0.81%,0.18,3.17万,7087.86万,4.43%,22.77,21.78,22.26,22.35,0.63,1.19%,52.66,7.37
002199,东晶电子,6.26,0.81%,0.05,2.87万,1781.12万,6.76%,6.40,5.98,6.20,6.21,0.93,1.18%,243.95,3.80
300382,斯莱克,7.52,0.80%,0.06,5.99万,4460.08万,7.10%,7.63,7.10,7.40,7.46,0.76,1.06%,55.30,4.16
002142,宁波银行,37.60,0.80%,0.30,47.72万,17.92亿,3.40%,38.02,36.75,37.11,37.30,0.99,0.80%,15.03,2.25
002666,德联集团,5.02,0.80%,0.04,5.38万,2680.78万,4.02%,5.07,4.87,4.98,4.98,0.60,1.20%,21.39,1.23
605376,博迁新材,45.24,0.80%,0.36,9.50万,4.26亿,6.53%,46.13,43.20,44.50,44.88,0.54,14.53%,76.74,8.58
002593,日上集团,3.77,0.80%,0.03,7.42万,2789.88万,5.61%,3.86,3.65,3.75,3.74,0.71,1.59%,28.84,1.36
000778,新兴铸管,3.77,0.80%,0.03,34.23万,1.28亿,2.41%,3.78,3.69,3.73,3.74,1.12,0.88%,7.81,0.69
300021,大禹节水,5.04,0.80%,0.04,13.06万,6468.35万,5.00%,5.07,4.82,4.97,5.00,0.64,2.01%,62.54,2.78
000850,华茂股份,3.78,0.80%,0.03,7.97万,2994.76万,3.47%,3.82,3.69,3.74,3.75,0.60,0.85%,10.54,0.80
600388,龙净环保,8.84,0.80%,0.07,12.20万,1.06亿,5.70%,8.92,8.42,8.75,8.77,1.48,1.14%,12.37,1.64
603808,歌力思,12.64,0.80%,0.10,1.97万,2472.55万,3.67%,12.75,12.29,12.54,12.54,0.76,0.59%,9.23,1.95
688379,华光新材,22.86,0.79%,0.18,5501,1249.99万,5.20%,23.30,22.12,22.70,22.68,0.99,2.75%,37.08,2.32
600090,*ST济堂,1.27,0.79%,0.01,26.39万,3346.93万,7.14%,1.31,1.22,1.24,1.26,1.05,1.83%,87.59,0.29
600055,万东医疗,10.16,0.79%,0.08,3.40万,3458.28万,2.98%,10.27,9.97,10.00,10.08,0.51,0.63%,27.84,2.49
300288,朗玛信息,10.18,0.79%,0.08,5.91万,5977.42万,6.73%,10.38,9.70,10.06,10.10,1.10,2.81%,52.89,2.43
300545,联得装备,24.19,0.79%,0.19,1.87万,4503.52万,5.33%,24.54,23.26,23.99,24.00,0.93,2.50%,53.64,4.61
000557,西部创业,3.82,0.79%,0.03,29.52万,1.14亿,5.54%,3.96,3.75,3.83,3.79,0.58,2.02%,29.98,1.09
603877,太平鸟,29.31,0.79%,0.23,1.15万,3331.88万,4.95%,29.56,28.12,28.63,29.08,0.76,0.24%,33.79,4.00
603278,大业股份,7.66,0.79%,0.06,1.25万,947.82万,4.74%,7.72,7.36,7.54,7.60,0.67,0.43%,21.45,1.36
000726,鲁 泰Ａ,6.39,0.79%,0.05,5.06万,3232.41万,3.31%,6.50,6.29,6.34,6.34,1.11,0.90%,42.99,0.71
300655,晶瑞股份,32.00,0.79%,0.25,3.85万,1.21亿,6.11%,32.32,30.38,31.51,31.75,0.73,2.47%,73.46,4.70
002107,沃华医药,8.96,0.79%,0.07,5.83万,5157.45万,4.27%,9.00,8.62,8.75,8.89,0.51,1.03%,27.56,6.72
600513,联环药业,10.25,0.79%,0.08,4.90万,4969.05万,4.72%,10.39,9.91,10.04,10.17,0.68,1.72%,27.86,2.82
002233,塔牌集团,12.83,0.79%,0.10,14.73万,1.89亿,1.96%,12.94,12.69,12.73,12.73,0.76,1.24%,8.33,1.51
600497,驰宏锌锗,5.15,0.78%,0.04,154.72万,7.69亿,6.26%,5.15,4.83,5.12,5.11,1.14,3.04%,28.79,1.76
603636,南威软件,9.03,0.78%,0.07,4.60万,4169.98万,5.36%,9.24,8.76,8.92,8.96,1.03,0.78%,-608.07,2.19
605388,均瑶健康,21.95,0.78%,0.17,9.25万,2.00亿,7.58%,22.40,20.75,21.93,21.78,0.62,13.21%,35.86,4.93
600470,*ST六化,3.88,0.78%,0.03,3.67万,1402.00万,4.16%,3.91,3.75,3.85,3.85,0.78,0.70%,10.22,1.49
002423,中粮资本,9.09,0.78%,0.07,6.78万,6152.05万,3.66%,9.20,8.87,9.04,9.02,0.40,1.35%,16.83,1.23
300419,浩丰科技,6.51,0.77%,0.05,28.94万,1.90亿,5.57%,6.69,6.33,6.52,6.46,1.04,7.87%,110.44,2.89
600757,长江传媒,5.21,0.77%,0.04,5.51万,2863.40万,1.93%,5.24,5.14,5.17,5.17,0.84,0.45%,7.08,0.82
000558,莱茵体育,2.61,0.77%,0.02,9.18万,2385.08万,5.79%,2.66,2.51,2.59,2.59,0.86,0.71%,-115.87,2.65
002491,通鼎互联,3.93,0.77%,0.03,8.88万,3478.02万,5.13%,4.01,3.81,3.84,3.90,1.04,0.76%,294.30,1.75
300748,金力永磁,36.73,0.77%,0.28,7.77万,2.84亿,3.70%,37.16,35.81,36.45,36.45,0.69,3.01%,75.06,11.37
600330,天通股份,10.54,0.76%,0.08,30.32万,3.19亿,3.44%,10.73,10.37,10.47,10.46,0.63,3.04%,23.67,2.19
002559,亚威股份,5.28,0.76%,0.04,3.58万,1870.78万,3.82%,5.30,5.10,5.22,5.24,0.86,0.78%,21.19,1.75
300401,花园生物,14.53,0.76%,0.11,8.07万,1.17亿,4.16%,14.81,14.21,14.30,14.42,0.73,1.76%,26.53,2.80
603367,辰欣药业,13.22,0.76%,0.10,1.51万,1980.05万,3.43%,13.26,12.81,13.11,13.12,0.73,0.33%,13.80,1.28
000786,北新建材,44.98,0.76%,0.34,16.72万,7.49亿,4.46%,45.49,43.50,44.05,44.64,0.90,0.99%,28.42,4.80
002688,金河生物,5.31,0.76%,0.04,3.07万,1609.21万,3.80%,5.34,5.14,5.28,5.27,0.74,0.49%,24.82,2.09
000679,*ST友谊,2.66,0.76%,0.02,1.76万,456.75万,4.55%,2.67,2.55,2.58,2.64,1.19,0.49%,25.51,1.45
603041,美思德,13.31,0.76%,0.10,1.86万,2476.79万,4.24%,13.55,12.99,13.28,13.21,0.97,1.33%,15.57,2.16
603133,碳元科技,10.65,0.76%,0.08,3.07万,3270.41万,4.82%,10.85,10.34,10.51,10.57,0.90,1.47%,-30.61,2.68
603867,新化股份,22.68,0.76%,0.17,1.70万,3798.81万,4.22%,22.80,21.85,22.41,22.51,0.77,2.00%,15.35,2.20
600426,华鲁恒升,42.70,0.76%,0.32,15.60万,6.62亿,4.34%,43.30,41.46,42.54,42.38,0.87,0.96%,40.37,4.64
000035,中国天楹,4.01,0.75%,0.03,9.37万,3682.80万,5.53%,4.03,3.81,3.93,3.98,1.21,0.38%,15.29,0.89
002517,恺英网络,4.02,0.75%,0.03,22.74万,9099.59万,4.01%,4.07,3.91,3.99,3.99,0.55,1.60%,39.43,3.00
600901,江苏租赁,5.37,0.75%,0.04,8.54万,4533.28万,2.63%,5.37,5.23,5.31,5.33,0.86,0.48%,8.51,1.28
300493,润欣科技,6.74,0.75%,0.05,11.40万,7654.75万,6.58%,6.88,6.44,6.68,6.69,1.13,2.39%,76.91,4.25
002417,深南股份,6.74,0.75%,0.05,6.38万,4280.88万,6.88%,6.88,6.42,6.60,6.69,0.87,2.71%,72.24,7.16
600272,开开实业,6.75,0.75%,0.05,8732,585.11万,4.33%,6.81,6.52,6.71,6.70,0.96,0.55%,224.21,3.19
002148,北纬科技,4.06,0.74%,0.03,4.17万,1688.22万,4.71%,4.12,3.93,4.01,4.03,0.89,0.94%,130.12,2.05
002992,宝明科技,24.37,0.74%,0.18,1.06万,2579.58万,5.95%,24.95,23.51,24.17,24.19,0.98,3.08%,48.96,2.19
603083,剑桥科技,13.54,0.74%,0.10,9.20万,1.27亿,6.85%,14.23,13.31,13.40,13.44,0.86,3.65%,-20.38,1.90
600527,江南高纤,2.71,0.74%,0.02,19.41万,5233.46万,3.35%,2.74,2.65,2.69,2.69,0.80,1.12%,17.03,1.93
600256,广汇能源,2.71,0.74%,0.02,35.13万,9404.19万,2.97%,2.71,2.63,2.68,2.69,0.83,0.52%,19.37,1.13
003025,思进智能,32.52,0.74%,0.24,1.68万,5453.82万,4.37%,33.11,31.70,32.42,32.28,0.58,8.34%,26.24,3.20
300112,万讯自控,8.15,0.74%,0.06,7.67万,6210.52万,5.69%,8.28,7.82,8.01,8.09,0.91,3.57%,29.70,2.27
601607,上海医药,19.02,0.74%,0.14,10.46万,1.98亿,1.64%,19.10,18.79,18.90,18.88,0.85,0.54%,11.26,1.22
600820,隧道股份,5.45,0.74%,0.04,9.88万,5375.10万,1.48%,5.47,5.39,5.41,5.41,0.66,0.31%,10.18,0.76
300125,聆达股份,13.64,0.74%,0.10,2.29万,3088.66万,5.17%,13.95,13.25,13.50,13.54,0.90,0.87%,-365.39,4.72
600358,*ST联合,2.73,0.74%,0.02,1.77万,480.27万,2.58%,2.76,2.69,2.71,2.71,0.62,0.35%,36.72,5.75
600468,百利电气,4.10,0.74%,0.03,7.20万,2914.11万,3.19%,4.10,3.97,4.07,4.07,0.75,0.64%,41.07,2.58
603595,东尼电子,20.54,0.74%,0.15,1.33万,2747.54万,4.02%,21.12,20.30,20.40,20.39,0.47,0.82%,89.76,3.98
000908,景峰医药,4.11,0.74%,0.03,17.81万,7332.01万,7.11%,4.24,3.95,4.04,4.08,1.02,2.46%,35.77,2.18
002976,瑞玛工业,24.72,0.73%,0.18,6379,1547.24万,9.29%,25.28,23.00,24.48,24.54,1.15,2.55%,41.36,3.31
002476,宝莫股份,4.13,0.73%,0.03,7.35万,2985.64万,7.56%,4.20,3.89,4.09,4.10,1.32,1.20%,141.84,3.07
000789,万年青,13.79,0.73%,0.10,10.15万,1.40亿,2.41%,13.94,13.61,13.72,13.69,0.67,1.27%,8.06,1.98
688668,鼎通科技,29.01,0.73%,0.21,1.45万,4172.68万,5.66%,29.43,27.80,28.80,28.80,0.56,7.49%,34.25,3.45
600712,南宁百货,4.15,0.73%,0.03,6.69万,2767.78万,4.85%,4.26,4.06,4.26,4.12,0.96,1.24%,-33.45,2.32
003015,日久光电,13.86,0.73%,0.10,4.13万,5650.46万,6.18%,14.06,13.21,13.78,13.76,0.66,5.87%,37.88,3.52
600185,格力地产,5.55,0.73%,0.04,65.92万,3.60亿,9.62%,5.64,5.11,5.43,5.51,0.66,3.20%,14.36,1.36
